0.2	2.4	0.0672522
0.2	2.5	0.0413313
0.3	-2.5	-0.0390832
0.3	-2.4	-0.0906573
0.3	-2.3	-0.147666
0.3	-2.2	-0.204443
0.3	-2.1	-0.257808
0.3	-2	-0.305943
0.3	-1.9	-0.347804
0.3	-1.8	-0.382806
0.3	-1.7	-0.410651
0.3	-1.6	-0.431233
0.3	-1.5	-0.444581
0.3	-1.4	-0.450831
0.3	-1.3	-0.450196
0.3	-1.2	-0.44296
0.3	-1.1	-0.429461
0.3	-1	-0.410083
0.3	-0.9	-0.385252
0.3	-0.8	-0.355428
0.3	-0.7	-0.3211
0.3	-0.6	-0.282781
0.3	-0.5	-0.241006
0.3	-0.4	-0.196326
0.3	-0.3	-0.149305
0.3	-0.2	-0.100521
0.3	-0.1	-0.0505562
0.3	0.1	0.0505562
0.3	0.2	0.100521
0.3	0.3	0.149305
0.3	0.4	0.196326
0.3	0.5	0.241006
0.3	0.6	0.282781
0.3	0.7	0.3211
0.3	0.8	0.355428
0.3	0.9	0.385252
0.3	1	0.410083
0.3	1.1	0.429461
0.3	1.2	0.44296
0.3	1.3	0.450196
0.3	1.4	0.450831
0.3	1.5	0.444581
0.3	1.6	0.431233
0.3	1.7	0.410651
0.3	1.8	0.382806
0.3	1.9	0.347804
0.3	2	0.305943
0.3	2.1	0.257808
0.3	2.2	0.204443
0.3	2.3	0.147666
0.3	2.4	0.0906573
0.3	2.5	0.0390832
0.4	-2.5	-0.020182
0.4	-2.4	-0.107147
0.4	-2.3	-0.193183
0.4	-2.2	-0.274529
0.4	-2.1	-0.348931
0.4	-2	-0.415015
0.4	-1.9	-0.471948
0.4	-1.8	-0.519249
0.4	-1.7	-0.556689
0.4	-1.6	-0.584222
0.4	-1.5	-0.601944
0.4	-1.4	-0.61007
0.4	-1.3	-0.608912
0.4	-1.2	-0.598864
0.4	-1.1	-0.580391
0.4	-1	-0.554017
0.4	-0.9	-0.520319
0.4	-0.8	-0.479918
0.4	-0.7	-0.433472
0.4	-0.6	-0.381674
0.4	-0.5	-0.32524
0.4	-0.4	-0.264911
0.4	-0.3	-0.201446
0.4	-0.2	-0.135616
0.4	-0.1	-0.0682044
0.4	0.1	0.0682044
0.4	0.2	0.135616
0.4	0.3	0.201446
0.4	0.4	0.264911
0.4	0.5	0.32524
0.4	0.6	0.381674
0.4	0.7	0.433472
0.4	0.8	0.479918
0.4	0.9	0.520319
0.4	1	0.554017
0.4	1.1	0.580391
0.4	1.2	0.598864
0.4	1.3	0.608912
0.4	1.4	0.61007
0.4	1.5	0.601944
0.4	1.6	0.584222
0.4	1.7	0.556689
0.4	1.8	0.519249
0.4	1.9	0.471948
0.4	2	0.415015
0.4	2.1	0.348931
0.4	2.2	0.274529
0.4	2.3	0.193183
0.4	2.4	0.107147
0.4	2.5	0.020182
0.5	-2.5	0.00751147
0.5	-2.4	-0.121106
0.5	-2.3	-0.239908
0.5	-2.2	-0.348141
0.5	-2.1	-0.445064
0.5	-2	-0.530063
0.5	-1.9	-0.60269
0.5	-1.8	-0.662674
0.5	-1.7	-0.709911
0.5	-1.6	-0.744454
0.5	-1.5	-0.766493
0.5	-1.4	-0.776343
0.5	-1.3	-0.774428
0.5	-1.2	-0.761264
0.5	-1.1	-0.737452
0.5	-1	-0.703666
0.5	-0.9	-0.66064
0.5	-0.8	-0.609164
0.5	-0.7	-0.550071
0.5	-0.6	-0.484235
0.5	-0.5	-0.412564
0.5	-0.4	-0.335989
0.5	-0.3	-0.255468
0.5	-0.2	-0.171971
0.5	-0.1	-0.086484
0.5	0.1	0.086484
0.5	0.2	0.171971
0.5	0.3	0.255468
0.5	0.4	0.335989
0.5	0.5	0.412564
0.5	0.6	0.484235
0.5	0.7	0.550071
0.5	0.8	0.609164
0.5	0.9	0.66064
0.5	1	0.703666
0.5	1.1	0.737452
0.5	1.2	0.761264
0.5	1.3	0.774428
0.5	1.4	0.776343
0.5	1.5	0.766493
0.5	1.6	0.744454
0.5	1.7	0.709911
0.5	1.8	0.662674
0.5	1.9	0.60269
0.5	2	0.530063
0.5	2.1	0.445064
0.5	2.2	0.348141
0.5	2.3	0.239908
0.5	2.4	0.121106
0.5	2.5	-0.00751147
0.6	-2.5	0.0323167
0.6	-2.4	-0.138809
0.6	-2.3	-0.291421
0.6	-2.2	-0.427548
0.6	-2.1	-0.547864
0.6	-2	-0.652478
0.6	-1.9	-0.741322
0.6	-1.8	-0.81434
0.6	-1.7	-0.871572
0.6	-1.6	-0.913183
0.6	-1.5	-0.939474
0.6	-1.4	-0.950875
0.6	-1.3	-0.947933
0.6	-1.2	-0.931302
0.6	-1.1	-0.90173
0.6	-1	-0.860047
0.6	-0.9	-0.807155
0.6	-0.8	-0.744019
0.6	-0.7	-0.671655
0.6	-0.6	-0.591127
0.6	-0.5	-0.503535
0.6	-0.4	-0.410011
0.6	-0.3	-0.311711
0.6	-0.2	-0.209814
0.6	-0.1	-0.10551
0.6	0.1	0.10551
0.6	0.2	0.209814
0.6	0.3	0.311711
0.6	0.4	0.410011
0.6	0.5	0.503535
0.6	0.6	0.591127
0.6	0.7	0.671655
0.6	0.8	0.744019
0.6	0.9	0.807155
0.6	1	0.860047
0.6	1.1	0.90173
0.6	1.2	0.931302
0.6	1.3	0.947933
0.6	1.4	0.950875
0.6	1.5	0.939474
0.6	1.6	0.913183
0.6	1.7	0.871572
0.6	1.8	0.81434
0.6	1.9	0.741322
0.6	2	0.652478
0.6	2.1	0.547864
0.6	2.2	0.427548
0.6	2.3	0.291421
0.6	2.4	0.138809
0.6	2.5	-0.0323167
0.7	-2.5	0.0436341
0.7	-2.4	-0.165898
0.7	-2.3	-0.350896
0.7	-2.2	-0.514725
0.7	-2.1	-0.658748
0.7	-2	-0.783435
0.7	-1.9	-0.888926
0.7	-1.8	-0.975306
0.7	-1.7	-1.04273
0.7	-1.6	-1.09147
0.7	-1.5	-1.12194
0.7	-1.4	-1.1347
0.7	-1.3	-1.13044
0.7	-1.2	-1.10996
0.7	-1.1	-1.07415
0.7	-1	-1.02403
0.7	-0.9	-0.960668
0.7	-0.8	-0.885215
0.7	-0.7	-0.798879
0.7	-0.6	-0.702919
0.7	-0.5	-0.598635
0.7	-0.4	-0.487364
0.7	-0.3	-0.370471
0.7	-0.2	-0.249342
0.7	-0.1	-0.12538
0.7	0.1	0.12538
0.7	0.2	0.249342
0.7	0.3	0.370471
0.7	0.4	0.487364
0.7	0.5	0.598635
0.7	0.6	0.702919
0.7	0.7	0.798879
0.7	0.8	0.885215
0.7	0.9	0.960668
0.7	1	1.02403
0.7	1.1	1.07415
0.7	1.2	1.10996
0.7	1.3	1.13044
0.7	1.4	1.1347
0.7	1.5	1.12194
0.7	1.6	1.09147
0.7	1.7	1.04273
0.7	1.8	0.975306
0.7	1.9	0.888926
0.7	2	0.783435
0.7	2.1	0.658748
0.7	2.2	0.514725
0.7	2.3	0.350896
0.7	2.4	0.165898
0.7	2.5	-0.0436341
0.8	-2.5	0.0364461
0.8	-2.4	-0.205076
0.8	-2.3	-0.419922
0.8	-2.2	-0.610759
0.8	-2.1	-0.778595
0.8	-2	-0.923747
0.8	-1.9	-1.04631
0.8	-1.8	-1.1464
0.8	-1.7	-1.22423
0.8	-1.6	-1.28017
0.8	-1.5	-1.31476
0.8	-1.4	-1.3287
0.8	-1.3	-1.3228
0.8	-1.2	-1.29804
0.8	-1.1	-1.2555
0.8	-1	-1.19635
0.8	-0.9	-1.12186
0.8	-0.8	-1.03337
0.8	-0.7	-0.932293
0.8	-0.6	-0.820089
0.8	-0.5	-0.698268
0.8	-0.4	-0.568376
0.8	-0.3	-0.431993
0.8	-0.2	-0.290721
0.8	-0.1	-0.146179
0.8	0.1	0.146179
0.8	0.2	0.290721
0.8	0.3	0.431993
0.8	0.4	0.568376
0.8	0.5	0.698268
0.8	0.6	0.820089
0.8	0.7	0.932293
0.8	0.8	1.03337
0.8	0.9	1.12186
0.8	1	1.19635
0.8	1.1	1.2555
0.8	1.2	1.29804
0.8	1.3	1.3228
0.8	1.4	1.3287
0.8	1.5	1.31476
0.8	1.6	1.28017
0.8	1.7	1.22423
0.8	1.8	1.1464
0.8	1.9	1.04631
0.8	2	0.923747
0.8	2.1	0.778595
0.8	2.2	0.610759
0.8	2.3	0.419922
0.8	2.4	0.205076
0.8	2.5	-0.0364461
0.9	-2.5	0.013521
0.9	-2.4	-0.254984
0.9	-2.3	-0.497949
0.9	-2.2	-0.715572
0.9	-2.1	-0.907621
0.9	-2	-1.07382
0.9	-1.9	-1.21401
0.9	-1.8	-1.32823
0.9	-1.7	-1.41674
0.9	-1.6	-1.47999
0.9	-1.5	-1.51865
0.9	-1.4	-1.53355
0.9	-1.3	-1.5257
0.9	-1.2	-1.49623
0.9	-1.1	-1.44641
0.9	-1	-1.3776
0.9	-0.9	-1.29128
0.9	-0.8	-1.18899
0.9	-0.7	-1.07235
0.9	-0.6	-0.943034
0.9	-0.5	-0.802768
0.9	-0.4	-0.653318
0.9	-0.3	-0.496483
0.9	-0.2	-0.334087
0.9	-0.1	-0.167974
0.9	0.1	0.167974
0.9	0.2	0.334087
0.9	0.3	0.496483
0.9	0.4	0.653318
0.9	0.5	0.802768
0.9	0.6	0.943034
0.9	0.7	1.07235
0.9	0.8	1.18899
0.9	0.9	1.29128
0.9	1	1.3776
0.9	1.1	1.44641
0.9	1.2	1.49623
0.9	1.3	1.5257
0.9	1.4	1.53355
0.9	1.5	1.51865
0.9	1.6	1.47999
0.9	1.7	1.41674
0.9	1.8	1.32823
0.9	1.9	1.21401
0.9	2	1.07382
0.9	2.1	0.907621
0.9	2.2	0.715572
0.9	2.3	0.497949
0.9	2.4	0.254984
0.9	2.5	-0.013521
1	-2.5	-0.0156333
1	-2.4	-0.310769
1	-2.3	-0.58259
1	-2.2	-0.828098
1	-2.1	-1.04548
1	-2	-1.2337
1	-1.9	-1.39229
1	-1.8	-1.5212
1	-1.7	-1.62073
1	-1.6	-1.69144
1	-1.5	-1.73414
1	-1.4	-1.74983
1	-1.3	-1.73969
1	-1.2	-1.70505
1	-1.1	-1.64738
1	-1	-1.56827
1	-0.9	-1.46938
1	-0.8	-1.35248
1	-0.7	-1.21941
1	-0.6	-1.07207
1	-0.5	-0.912399
1	-0.4	-0.742402
1	-0.3	-0.564101
1	-0.2	-0.37955
1	-0.1	-0.190821
1	0.1	0.190821
1	0.2	0.37955
1	0.3	0.564101
1	0.4	0.742402
1	0.5	0.912399
1	0.6	1.07207
1	0.7	1.21941
1	0.8	1.35248
1	0.9	1.46938
1	1	1.56827
1	1.1	1.64738
1	1.2	1.70505
1	1.3	1.73969
1	1.4	1.74983
1	1.5	1.73414
1	1.6	1.69144
1	1.7	1.62073
1	1.8	1.5212
1	1.9	1.39229
1	2	1.2337
1	2.1	1.04548
1	2.2	0.828098
1	2.3	0.58259
1	2.4	0.310769
1	2.5	0.0156333
1.1	-2.5	-0.0386762
1.1	-2.4	-0.366129
1.1	-2.3	-0.670695
1.1	-2.2	-0.946845
1.1	-2.1	-1.19155
1.1	-2	-1.40324
1.1	-1.9	-1.58126
1.1	-1.8	-1.72557
1.1	-1.7	-1.83655
1.1	-1.6	-1.91492
1.1	-1.5	-1.96164
1.1	-1.4	-1.97793
1.1	-1.3	-1.96517
1.1	-1.2	-1.9249
1.1	-1.1	-1.85881
1.1	-1	-1.7687
1.1	-0.9	-1.65648
1.1	-0.8	-1.52414
1.1	-0.7	-1.37374
1.1	-0.6	-1.20742
1.1	-0.5	-1.02736
1.1	-0.4	-0.835787
1.1	-0.3	-0.634968
1.1	-0.2	-0.427188
1.1	-0.1	-0.214758
1.1	0.1	0.214758
1.1	0.2	0.427188
1.1	0.3	0.634968
1.1	0.4	0.835787
1.1	0.5	1.02736
1.1	0.6	1.20742
1.1	0.7	1.37374
1.1	0.8	1.52414
1.1	0.9	1.65648
1.1	1	1.7687
1.1	1.1	1.85881
1.1	1.2	1.9249
1.1	1.3	1.96517
1.1	1.4	1.97793
1.1	1.5	1.96164
1.1	1.6	1.91492
1.1	1.7	1.83655
1.1	1.8	1.72557
1.1	1.9	1.58126
1.1	2	1.40324
1.1	2.1	1.19155
1.1	2.2	0.946845
1.1	2.3	0.670695
1.1	2.4	0.366129
1.1	2.5	0.0386762
1.2	-2.5	-0.04561
1.2	-2.4	-0.415992
1.2	-2.3	-0.75974
1.2	-2.2	-1.07061
1.2	-2.1	-1.34533
1.2	-2	-1.58231
1.2	-1.9	-1.78101
1.2	-1.8	-1.94152
1.2	-1.7	-2.06444
1.2	-1.6	-2.15068
1.2	-1.5	-2.20144
1.2	-1.4	-2.21815
1.2	-1.3	-2.20243
1.2	-1.2	-2.15605
1.2	-1.1	-2.08095
1.2	-1	-1.97915
1.2	-0.9	-1.85281
1.2	-0.8	-1.70416
1.2	-0.7	-1.53552
1.2	-0.6	-1.34924
1.2	-0.5	-1.14778
1.2	-0.4	-0.93358
1.2	-0.3	-0.709163
1.2	-0.2	-0.477057
1.2	-0.1	-0.239814
1.2	0.1	0.239814
1.2	0.2	0.477057
1.2	0.3	0.709163
1.2	0.4	0.93358
1.2	0.5	1.14778
1.2	0.6	1.34924
1.2	0.7	1.53552
1.2	0.8	1.70416
1.2	0.9	1.85281
1.2	1	1.97915
1.2	1.1	2.08095
1.2	1.2	2.15605
1.2	1.3	2.20243
1.2	1.4	2.21815
1.2	1.5	2.20144
1.2	1.6	2.15068
1.2	1.7	2.06444
1.2	1.8	1.94152
1.2	1.9	1.78101
1.2	2	1.58231
1.2	2.1	1.34533
1.2	2.2	1.07061
1.2	2.3	0.75974
1.2	2.4	0.415992
1.2	2.5	0.04561
1.3	-2.5	-0.033074
1.3	-2.4	-0.458728
1.3	-2.3	-0.848967
1.3	-2.2	-1.19909
1.3	-2.1	-1.50674
1.3	-2	-1.77095
1.3	-1.9	-1.99161
1.3	-1.8	-2.16918
1.3	-1.7	-2.30453
1.3	-1.6	-2.39888
1.3	-1.5	-2.45369
1.3	-1.4	-2.47064
1.3	-1.3	-2.45162
1.3	-1.2	-2.39865
1.3	-1.1	-2.31393
1.3	-1	-2.19974
1.3	-0.9	-2.05849
1.3	-0.8	-1.89267
1.3	-0.7	-1.70484
1.3	-0.6	-1.49763
1.3	-0.5	-1.27372
1.3	-0.4	-1.03583
1.3	-0.3	-0.786725
1.3	-0.2	-0.52918
1.3	-0.1	-0.266001
1.3	0.1	0.266001
1.3	0.2	0.52918
1.3	0.3	0.786725
1.3	0.4	1.03583
1.3	0.5	1.27372
1.3	0.6	1.49763
1.3	0.7	1.70484
1.3	0.8	1.89267
1.3	0.9	2.05849
1.3	1	2.19974
1.3	1.1	2.31393
1.3	1.2	2.39865
1.3	1.3	2.45162
1.3	1.4	2.47064
1.3	1.5	2.45369
1.3	1.6	2.39888
1.3	1.7	2.30453
1.3	1.8	2.16918
1.3	1.9	1.99161
1.3	2	1.77095
1.3	2.1	1.50674
1.3	2.2	1.19909
1.3	2.3	0.848967
1.3	2.4	0.458728
1.3	2.5	0.033074
1.4	-2.5	-0.00593424
1.4	-2.4	-0.496941
1.4	-2.3	-0.939777
1.4	-2.2	-1.33303
1.4	-2.1	-1.67619
1.4	-2	-1.9694
1.4	-1.9	-2.21323
1.4	-1.8	-2.40865
1.4	-1.7	-2.55693
1.4	-1.6	-2.6596
1.4	-1.5	-2.71845
1.4	-1.4	-2.73546
1.4	-1.3	-2.71278
1.4	-1.2	-2.65274
1.4	-1.1	-2.55778
1.4	-1	-2.43049
1.4	-0.9	-2.27353
1.4	-0.8	-2.08965
1.4	-0.7	-1.8817
1.4	-0.6	-1.65257
1.4	-0.5	-1.40518
1.4	-0.4	-1.14254
1.4	-0.3	-0.867652
1.4	-0.2	-0.583558
1.4	-0.1	-0.293317
1.4	0.1	0.293317
1.4	0.2	0.583558
1.4	0.3	0.867652
1.4	0.4	1.14254
1.4	0.5	1.40518
1.4	0.6	1.65257
1.4	0.7	1.8817
1.4	0.8	2.08965
1.4	0.9	2.27353
1.4	1	2.43049
1.4	1.1	2.55778
1.4	1.2	2.65274
1.4	1.3	2.71278
1.4	1.4	2.73546
1.4	1.5	2.71845
1.4	1.6	2.6596
1.4	1.7	2.55693
1.4	1.8	2.40865
1.4	1.9	2.21323
1.4	2	1.9694
1.4	2.1	1.67619
1.4	2.2	1.33303
1.4	2.3	0.939777
1.4	2.4	0.496941
1.4	2.5	0.00593424
1.5	-2.5	0.0245667
1.5	-2.4	-0.536479
1.5	-2.3	-1.0352
1.5	-2.2	-1.474
1.5	-2.1	-1.85449
1.5	-2	-2.17805
1.5	-1.9	-2.44604
1.5	-1.8	-2.66
1.5	-1.7	-2.82161
1.5	-1.6	-2.93279
1.5	-1.5	-2.99566
1.5	-1.4	-3.01252
1.5	-1.3	-2.98583
1.5	-1.2	-2.91821
1.5	-1.1	-2.81242
1.5	-1	-2.6713
1.5	-0.9	-2.49783
1.5	-0.8	-2.29504
1.5	-0.7	-2.06603
1.5	-0.6	-1.81399
1.5	-0.5	-1.54211
1.5	-0.4	-1.25365
1.5	-0.3	-0.951903
1.5	-0.2	-0.640161
1.5	-0.1	-0.321749
1.5	0.1	0.321749
1.5	0.2	0.640161
1.5	0.3	0.951903
1.5	0.4	1.25365
1.5	0.5	1.54211
1.5	0.6	1.81399
1.5	0.7	2.06603
1.5	0.8	2.29504
1.5	0.9	2.49783
1.5	1	2.6713
1.5	1.1	2.81242
1.5	1.2	2.91821
1.5	1.3	2.98583
1.5	1.4	3.01252
1.5	1.5	2.99566
1.5	1.6	2.93279
1.5	1.7	2.82161
1.5	1.8	2.66
1.5	1.9	2.44604
1.5	2	2.17805
1.5	2.1	1.85449
1.5	2.2	1.474
1.5	2.3	1.0352
1.5	2.4	0.536479
1.5	2.5	-0.0245667
1.6	-2.5	0.0454092
1.6	-2.4	-0.584025
1.6	-2.3	-1.13864
1.6	-2.2	-1.6237
1.6	-2.1	-2.04245
1.6	-2	-2.39725
1.6	-1.9	-2.69016
1.6	-1.8	-2.92319
1.6	-1.7	-3.09847
1.6	-1.6	-3.2183
1.6	-1.5	-3.28514
1.6	-1.4	-3.30163
1.6	-1.3	-3.27056
1.6	-1.2	-3.19487
1.6	-1.1	-3.07762
1.6	-1	-2.92198
1.6	-0.9	-2.7312
1.6	-0.8	-2.50863
1.6	-0.7	-2.25765
1.6	-0.6	-1.98173
1.6	-0.5	-1.68436
1.6	-0.4	-1.36906
1.6	-0.3	-1.03939
1.6	-0.2	-0.698933
1.6	-0.1	-0.351268
1.6	0.1	0.351268
1.6	0.2	0.698933
1.6	0.3	1.03939
1.6	0.4	1.36906
1.6	0.5	1.68436
1.6	0.6	1.98173
1.6	0.7	2.25765
1.6	0.8	2.50863
1.6	0.9	2.7312
1.6	1	2.92198
1.6	1.1	3.07762
1.6	1.2	3.19487
1.6	1.3	3.27056
1.6	1.4	3.30163
1.6	1.5	3.28514
1.6	1.6	3.2183
1.6	1.7	3.09847
1.6	1.8	2.92319
1.6	1.9	2.69016
1.6	2	2.39725
1.6	2.1	2.04245
1.6	2.2	1.6237
1.6	2.3	1.13864
1.6	2.4	0.584025
1.6	2.5	-0.0454092
1.7	-2.5	0.0472881
1.7	-2.4	-0.64426
1.7	-2.3	-1.2524
1.7	-2.2	-1.78321
1.7	-2.1	-2.24051
1.7	-2	-2.62712
1.7	-1.9	-2.94549
1.7	-1.8	-3.19804
1.7	-1.7	-3.38727
1.7	-1.6	-3.51584
1.7	-1.5	-3.58658
1.7	-1.4	-3.60246
1.7	-1.3	-3.56663
1.7	-1.2	-3.48236
1.7	-1.1	-3.35305
1.7	-1	-3.18218
1.7	-0.9	-2.97332
1.7	-0.8	-2.73013
1.7	-0.7	-2.4563
1.7	-0.6	-2.15557
1.7	-0.5	-1.83173
1.7	-0.4	-1.48859
1.7	-0.3	-1.12999
1.7	-0.2	-0.759786
1.7	-0.1	-0.38183
1.7	0.1	0.38183
1.7	0.2	0.759786
1.7	0.3	1.12999
1.7	0.4	1.48859
1.7	0.5	1.83173
1.7	0.6	2.15557
1.7	0.7	2.4563
1.7	0.8	2.73013
1.7	0.9	2.97332
1.7	1	3.18218
1.7	1.1	3.35305
1.7	1.2	3.48236
1.7	1.3	3.56663
1.7	1.4	3.60246
1.7	1.5	3.58658
1.7	1.6	3.51584
1.7	1.7	3.38727
1.7	1.8	3.19804
1.7	1.9	2.94549
1.7	2	2.62712
1.7	2.1	2.24051
1.7	2.2	1.78321
1.7	2.3	1.2524
1.7	2.4	0.64426
1.7	2.5	-0.0472881
1.8	-2.5	0.0287086
1.8	-2.4	-0.717772
1.8	-2.3	-1.37664
1.8	-2.2	-1.95248
1.8	-2.1	-2.44849
1.8	-2	-2.86738
1.8	-1.9	-3.21172
1.8	-1.8	-3.48419
1.8	-1.7	-3.68761
1.8	-1.6	-3.82499
1.8	-1.5	-3.89951
1.8	-1.4	-3.91453
1.8	-1.3	-3.87356
1.8	-1.2	-3.78022
1.8	-1.1	-3.63824
1.8	-1	-3.45146
1.8	-0.9	-3.22377
1.8	-0.8	-2.95915
1.8	-0.7	-2.6616
1.8	-0.6	-2.33517
1.8	-0.5	-1.98394
1.8	-0.4	-1.61202
1.8	-0.3	-1.22353
1.8	-0.2	-0.822603
1.8	-0.1	-0.413376
1.8	0.1	0.413376
1.8	0.2	0.822603
1.8	0.3	1.22353
1.8	0.4	1.61202
1.8	0.5	1.98394
1.8	0.6	2.33517
1.8	0.7	2.6616
1.8	0.8	2.95915
1.8	0.9	3.22377
1.8	1	3.45146
1.8	1.1	3.63824
1.8	1.2	3.78022
1.8	1.3	3.87356
1.8	1.4	3.91453
1.8	1.5	3.89951
1.8	1.6	3.82499
1.8	1.7	3.68761
1.8	1.8	3.48419
1.8	1.9	3.21172
1.8	2	2.86738
1.8	2.1	2.44849
1.8	2.2	1.95248
1.8	2.3	1.37664
1.8	2.4	0.717772
1.8	2.5	-0.0287086
1.9	-2.5	-0.00308871
1.9	-2.4	-0.800624
1.9	-2.3	-1.50916
1.9	-2.2	-2.13018
1.9	-2.1	-2.66551
1.9	-2	-3.11736
1.9	-1.9	-3.48826
1.9	-1.8	-3.78107
1.9	-1.7	-3.99891
1.9	-1.6	-4.14514
1.9	-1.5	-4.22334
1.9	-1.4	-4.23725
1.9	-1.3	-4.19074
1.9	-1.2	-4.08782
1.9	-1.1	-3.93259
1.9	-1	-3.72923
1.9	-0.9	-3.48199
1.9	-0.8	-3.19517
1.9	-0.7	-2.87309
1.9	-0.6	-2.52012
1.9	-0.5	-2.14064
1.9	-0.4	-1.73906
1.9	-0.3	-1.31979
1.9	-0.2	-0.887235
1.9	-0.1	-0.445831
1.9	0.1	0.445831
1.9	0.2	0.887235
1.9	0.3	1.31979
1.9	0.4	1.73906
1.9	0.5	2.14064
1.9	0.6	2.52012
1.9	0.7	2.87309
1.9	0.8	3.19517
1.9	0.9	3.48199
1.9	1	3.72923
1.9	1.1	3.93259
1.9	1.2	4.08782
1.9	1.3	4.19074
1.9	1.4	4.23725
1.9	1.5	4.22334
1.9	1.6	4.14514
1.9	1.7	3.99891
1.9	1.8	3.78107
1.9	1.9	3.48826
1.9	2	3.11736
1.9	2.1	2.66551
1.9	2.2	2.13018
1.9	2.3	1.50916
1.9	2.4	0.800624
1.9	2.5	0.00308871
2	-2.5	-0.0348807
2	-2.4	-0.885838
2	-2.3	-1.64617
2	-2.2	-2.31416
2	-2.1	-2.89024
2	-2	-3.37612
2	-1.9	-3.77432
2	-1.8	-4.08794
2	-1.7	-4.32044
2	-1.6	-4.47558
2	-1.5	-4.55732
2	-1.4	-4.56983
2	-1.3	-4.51739
2	-1.2	-4.4044
2	-1.1	-4.23535
2	-1	-4.01478
2	-0.9	-3.7473
2	-0.8	-3.43755
2	-0.7	-3.09019
2	-0.6	-2.70991
2	-0.5	-2.30139
2	-0.4	-1.86935
2	-0.3	-1.41848
2	-0.2	-0.953497
2	-0.1	-0.479101
2	0.1	0.479101
2	0.2	0.953497
2	0.3	1.41848
2	0.4	1.86935
2	0.5	2.30139
2	0.6	2.70991
2	0.7	3.09019
2	0.8	3.43755
2	0.9	3.7473
2	1	4.01478
2	1.1	4.23535
2	1.2	4.4044
2	1.3	4.51739
2	1.4	4.56983
2	1.5	4.55732
2	1.6	4.47558
2	1.7	4.32044
2	1.8	4.08794
2	1.9	3.77432
2	2	3.37612
2	2.1	2.89024
2	2.2	2.31416
2	2.3	1.64617
2	2.4	0.885838
2	2.5	0.0348807
2.1	-2.5	-0.0528715
2.1	-2.4	-0.966217
2.1	-2.3	-1.78383
2.1	-2.2	-2.50223
2.1	-2.1	-3.12126
2.1	-2	-3.64259
2.1	-1.9	-4.069
2.1	-1.8	-4.40396
2.1	-1.7	-4.65135
2.1	-1.6	-4.8154
2.1	-1.5	-4.90054
2.1	-1.4	-4.91136
2.1	-1.3	-4.85259
2.1	-1.2	-4.72904
2.1	-1.1	-4.54561
2.1	-1	-4.30723
2.1	-0.9	-4.01888
2.1	-0.8	-3.68553
2.1	-0.7	-3.31221
2.1	-0.6	-2.90392
